origins,destinations,path,free_flow_time
116,44,76867740 -16648700 42762427 659281081#0 659281081#1 100525445 -100525445 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,1.993484218741492
117,15,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2,1.9236141252757404
117,15,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 -101749449#0 101749449#0 101746514 -101746498#2,2.293001880377781
117,15,-101765343 101765343 101765339#1 101765339#2 -101765339#2 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2,1.9244144454037915
117,44,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.7414138153461525
117,44,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,3.398952784857644
117,44,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,2.720167145331855
117,93,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 101418589 -101418589,2.3777121571108775
117,93,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 101418589 -101418589,3.4707175464101874
117,93,-101765343 101765343 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 101418589 -101418589,3.7415245877292347
118,4,-416375814 679068326#3 101411570 282689981#1 352797377 -352797377,1.6498815220832754
118,4,-416375814 679068326#3 -679068326#3 -679068326#2 679068326#2 416375814 -71324343#0 463830226#1 101411570 282689981#1 352797377 -352797377,2.708689681776238
118,4,-416375814 -679068326#2 679068326#2 679068326#3 101411570 282689981#1 352797377 -352797377,1.8572444672613466
119,86,-352797377 -282689981#1 -282689981#0 -679068326#3 416375814 -416375814,1.6494020214277214
119,86,-352797377 -120511301 120511301 -282689981#1 -101749462 101749462 -282689981#0 -679068326#3 416375814 -416375814,3.075252361563776
119,86,-352797377 -282689981#1 -101749462 101749462 -282689981#0 -679068326#3 416375814 -416375814,2.156985054641007
120,28,-71223800#4 -71223800#3 71223800#3 71223800#4 71223800#5 71223800#6 71223800#7 101417074 71324343#8 71324343#9 71324343#11 659283000#7 101594822 -101594843 101594812#1 101594812#2 -101594836#1 -101594836#0 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 336863927#0 336863927#1 -336863927#1,2.5212719870748415
120,28,-71223800#4 -71223800#3 71223800#3 71223800#4 71223800#5 71223800#6 71223800#7 101417074 71324343#8 71324343#9 71324343#11 659283000#7 101594822 -101594843 101594812#1 -336863934 -101594809#0 -101594836#0 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 336863927#0 336863927#1 -336863927#1,2.7951415348939683
120,28,-71223800#4 -71223800#3 71223800#3 71223800#4 71223800#5 71223800#6 71223800#7 101417074 71324343#8 71324343#9 71324343#11 659283000#7 101594822 -101594843 101594812#1 -336863934 -101594809#0 101594809#0 101594809#1 -101594809#1 336863934 101594812#2 -101594836#1 -101594836#0 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 336863927#0 336863927#1 -336863927#1,3.8741531395358244
121,18,-479315694 479315694 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243,0.9522598240159994
121,18,-479315694 479315694 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243,0.9431771988853137
121,18,-479315694 479315694 101787498 101786553#1 101786553#2 173532317#3 120511144#0 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.3988287467614837
122,87,-336860317#0 -101784793 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546,2.187912861328837
122,87,-336860317#0 102036177 -120511144#2 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546,2.1185676718491573
122,87,-336860317#0 102036177 120511144#3 120511144#4 71223798 282689985#0 282689985#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546,1.793608487311411
123,88,-101606546 101606546 -101605951#1 -101605951#0 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 283490977#1 120511144#0 120511144#1 -336860316#1 101784793 336860317#0 -336860317#0,2.3825430964322374
123,88,-101606546 101606546 -101605951#1 -101605951#0 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 283490977#1 120511144#0 120511144#1 -120511144#1 -101787489 101787489 -101752970#2 101752970#2 -120511144#0 -173532317#3 -101786553#2 -101786553#1 -101787498 336860316#0 101784793 336860317#0 -336860317#0,4.5331603195633905
123,88,-101606546 101606546 -101605951#1 -101605951#0 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 283490977#1 -173532317#3 173532317#3 120511144#0 120511144#1 -336860316#1 101784793 336860317#0 -336860317#0,2.5867427604591153
124,57,101416508#1 101416508#2 679068326#1 679068326#2 416375814 -71324343#0 -416376586 71223791#1,1.0619174955799453
124,57,101416508#1 -101416507 -101415864#0 -71324343#1 -71324343#0 -416376586 71223791#1,0.8479665876429765
124,57,101416508#1 -101416507 101415864#1 679068326#2 416375814 -71324343#0 -416376586 71223791#1,1.0258750872559246
125,52,-101749465 101749465 282689986 -352797377 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419247 -1323419247,3.0291684420348406
125,52,-101749465 101749465 282689986 -352797377 -120511301 101411571#0 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419247 -1323419247,3.0296484036379128
125,52,-101749465 101749465 282689986 -352797377 -120511301 120509990 120509991 282689983#0 282689983#1 71324342 416428068 -697042776#1 42762429 1323419247 -1323419247,2.9033925449229367
126,29,-282689981#1 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,1.8322440567299634
126,29,-282689981#1 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 -282689984#1 282689984#1 619185406 619184994 -619184994,1.896582909621732
126,29,-282689981#1 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 697042776#0 -697042776#1 623959719 619185406 619184994 -619184994,1.8411476181545332
127,34,-282689975#3 -282689975#2 -282689975#1 -282689975#0 -352797377 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,2.819430213544778
127,34,-282689975#3 -282689975#2 -282689975#1 -282689975#0 -352797377 -120511301 101411571#0 -101411571#0 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,2.8199101751478497
127,34,-282689975#3 -282689975#2 -282689975#1 -282689975#0 -282689986 282689986 -352797377 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,3.125132494457143
128,40,-336860317#1 -336860317#0 -101784793 336860316#1 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913,4.649449340571362
128,40,-336860317#1 -336860317#0 102036177 -120511144#2 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913,4.580104151091684
128,40,-336860317#1 -336860317#0 -101784793 336860316#1 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 -679068326#2 -679068326#1 -679068326#0 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913,3.8907781255050615
129,7,336863927#0 -336863927#0 -101609498#4 -101609498#3 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,4.399621230781729
129,7,336863927#0 -336863927#0 -101609498#4 -101609498#3 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419247 -1323419247 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 101754278#0 101754278#1 -101752975#2 -101752975#1,4.634895340425586
129,7,336863927#0 -336863927#0 -101609498#4 -101609498#3 101608828 -101607966#0 101607969#1 100468681#4 100468681#5 100468681#6 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -173532317#0 47374679#0 47374679#1 101754282#1 101754278#1 -101752975#2 -101752975#1,4.40197304263678
130,18,1323419244 76867740 1323419243 -1323419243,0.542376950780312
130,18,1323419244 1323419245 16648700 1323419243 -1323419243,0.5091836734693878
130,18,1323419244 76867740 -16648700 16648700 1323419243 -1323419243,1.229111644657863
130,47,1323419244 76867740 -16648700 16648700 1323419243 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990,2.3823116575643937
130,47,1323419244 76867740 1323419243 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990,1.6955769636868425
130,47,1323419244 1323419245 16648700 1323419243 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990,1.6623836863759183
131,90,120509990 71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 47374666 659281081#0 1323419244,1.2238360421782648
131,90,120509990 71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 47374666 -42762427 42762427 659281081#0 1323419244,1.330558731253895
131,90,120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 184568063 1323419245 42762427 659281081#0 1323419244,1.7263273055802595
132,2,120511301 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -416373452 416373452,2.114005126888768
132,2,120511301 -120511301 120509990 120509991 282689983#0 282689983#1 71324342 416428068 -697042776#1 42762429 1323419246 -416373452 416373452,1.988229229776864
132,2,120511301 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 -120511142#2 120511142#2 1323419246 -100525445 100525445 -416373452 416373452,2.541456107280925
133,77,-101746516#0 101746516#0 101746504 101746508#1 101746498#2 -101746514 101749449#1 -101749458#1 -101749458#0 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 120829754 101605951#5 -101605951#5,4.473396178449522
133,77,-101746516#0 101746516#0 101746504 101746508#1 101746498#2 120511706 -120511706 -101746514 101749449#1 -101749458#1 -101749458#0 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 120829754 101605951#5 -101605951#5,8.178432149672544
133,77,-101746516#0 101746516#0 101746504 101746508#1 101746498#2 -101746514 101749449#1 -101415865#0 -47374680#1 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 120829754 101605951#5 -101605951#5,5.250318365610924
134,15,101605951#0 -101605951#0 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,2.102315929971701
134,15,101605951#0 -101605951#0 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,2.885700529311797
134,15,101605951#0 -101605951#0 -100488715#2 -100488715#1 -100488715#0 162276533#2 120511145 47374680#0 101749458#0 101749458#1 101415865#1 -101415865#1 -101749449#1 101746514 -101746498#2,2.284068631052133
135,18,416405090 -416405090 162276533#1 162276533#2 -1323419243,1.8540316774658026
135,18,416405090 -416405090 -162276533#0 162276533#0 162276533#1 162276533#2 -1323419243,2.0825533957283415
135,18,416405090 -416405090 -162276533#0 -282689985#1 282689985#1 162276533#0 162276533#1 162276533#2 -1323419243,2.187955556592687
136,44,-101767911 101767911 101765339#5 101765339#6 173532317#1 -101415865#2 -101415865#1 101415865#1 101415865#2 173532317#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,3.378810991639276
136,44,-101767911 101767911 101765339#5 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.4528005874776113
136,44,-101767911 101767911 101765339#5 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 -47374680#4 47374665#0 47374666 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,3.6129528355204186
137,18,-101752970#1 101752970#1 101752970#2 -120511144#0 -283490977#1 -283490977#0 -1323419243,0.9119894466065763
137,18,-101752970#1 101752970#1 101752970#2 -101787489 101787489 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.3035660772588376
137,18,-101752970#1 101752970#1 -101752978 101752978 101752970#2 -120511144#0 -283490977#1 -283490977#0 -1323419243,0.9710007257042486
138,15,-101754276#1 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 -101749449#0 101749449#0 101746514 -101746498#2,1.9595226859642343
138,15,-101754276#1 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2,1.5901349308621935
138,15,-101754276#1 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749458#1 101749458#1 -101749449#1 101746514 -101746498#2,1.6904229078240367
139,91,101765339#2 101765339#3 101765339#4 101765339#5 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4,5.024690266144319
139,91,101765339#2 -101765339#2 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4,5.164730184199374
139,91,101765339#2 101765339#3 101765339#4 101765339#5 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4,4.34590462661853
140,44,-416409191#1 -416409191#0 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 162276533#2 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.7182849144243995
140,44,-416409191#1 416409191#1 416409190 416409192#8 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 162276533#2 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,3.1529741392864103
140,44,-416409191#1 -416409191#0 -162276631 162276528 1323419242#0 1323419242#1 -282689985#1 282689985#1 162276533#0 162276533#1 162276533#2 -1323419243 -16648700 42762427 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 416428068,2.8236870752887446
141,18,-101784793 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243,0.8033253906314146
141,18,-101784793 336860316#1 -120511144#1 120511144#1 -336860316#1 -336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243,1.5958822405852189
141,18,-101784793 336860316#1 -336860316#1 101784793 102036177 -120511144#2 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.192403570499474
142,23,659281081#0 1323419244 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 416409191#0 -416409191#0,1.9721705291454503
142,23,659281081#0 1323419244 1323419245 16648700 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 416409191#0 -416409191#0,1.9389772518345256
142,23,659281081#0 1323419244 76867740 1323419243 -162276533#2 -162276533#1 -162276533#0 -1323419242#1 -1323419242#0 -162276528 162276631 -416409192#8 -416409190 -416409191#1 -416409191#0,2.397632492188407
143,18,-101749449#0 101749449#0 101749449#1 -101415865#0 -47374680#1 -47374680#0 -283490977#0 -1323419243,1.458522112948851
143,18,-101749449#0 101749449#0 101749449#1 -101749458#1 -101749458#0 -47374680#0 -283490977#0 -1323419243,0.6815999257874497
143,18,-101749449#0 101749449#0 101749449#1 -101415865#0 -47374680#1 -47374680#0 283490977#1 -283490977#1 -283490977#0 -1323419243,1.7260647095411237
144,18,-173532317#1 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -1323419243,0.6887209023278138
144,18,-173532317#1 173532317#1 173532317#2 173532317#3 -173532317#3 -101786553#2 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 -47374680#1 -47374680#0 -283490977#0 -1323419243,3.180226503848479
144,18,-173532317#1 173532317#1 173532317#2 173532317#3 -283490977#1 283490977#1 120511144#0 -120511144#0 -173532317#3 -101786553#2 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101749458#1 -101749458#0 -47374680#0 -283490977#0 -1323419243,3.1264984611555207
